Date,Close,Open,High,Low,Volume,Change
"Apr 17, 2013",660.5,662.75,665.25,656.5,99.18K,-0.41%
"Apr 16, 2013",663.25,645,664,641,112.62K,2.55%
"Apr 15, 2013",646.75,660.5,661,644.5,96.37K,-1.78%
"Apr 12, 2013",658.5,651.25,659.75,651.25,93.74K,1.11%
"Apr 11, 2013",651.25,649,661.5,647,140.56K,0.35%
"Apr 10, 2013",649,644,666.75,634.25,195.46K,0.74%
"Apr 09, 2013",644.25,634.25,646,634,157.85K,1.70%
"Apr 08, 2013",633.5,627.5,635.5,627.5,127.97K,0.72%
"Apr 05, 2013",629,630,635.75,626.5,152.29K,-0.16%
"Apr 04, 2013",630,642.5,644,627,169.84K,-1.79%
"Apr 03, 2013",641.5,641.5,647,635.75,165.64K,0.16%
"Apr 02, 2013",640.5,647,653.75,634,197.04K,-0.27%
"Apr 01, 2013",642.25,679,679,636.5,273.48K,-4.62%
"Mar 31, 2013",673.38,675.63,676.38,671.63,-,-3.15%
"Mar 28, 2013",695.25,734,736.25,695.25,207.05K,-5.44%
"Mar 27, 2013",735.25,730,737.75,727.75,115.15K,0.68%
"Mar 26, 2013",730.25,731.5,732.75,725.5,94.36K,-0.41%
"Mar 25, 2013",733.25,725.5,734,721.5,94.64K,0.63%
"Mar 24, 2013",728.63,725.63,728.88,725.63,-,0.33%
"Mar 22, 2013",726.25,732.25,733,720,117.97K,-0.92%
"Mar 21, 2013",733,731.25,734.5,726.5,96.28K,0.07%
"Mar 20, 2013",732.5,727,733,724.5,121.85K,0.55%
"Mar 19, 2013",728.5,719,728.75,718.5,131.28K,1.18%
"Mar 18, 2013",720,715.5,721,710,92.67K,1.00%
"Mar 17, 2013",712.88,715.63,716.38,712.63,-,-0.58%
"Mar 15, 2013",717,716,719.75,712.25,100.02K,-2.15%
"Mar 14, 2013",732.75,742,749,730,1.13K,-1.15%
"Mar 13, 2013",741.25,741,744,730,2.13K,0.03%
"Mar 12, 2013",741,733.25,743.25,730,1.79K,0.88%
"Mar 11, 2013",734.5,726.5,736.75,725.5,1.51K,3.94%
"Mar 10, 2013",706.63,703.13,706.88,703.13,-,-2.57%
"Mar 08, 2013",725.25,712.75,725.75,711.5,1.68K,1.93%
"Mar 07, 2013",711.5,707.75,713.5,704,2.06K,0.49%
"Mar 06, 2013",708,732.25,732.25,707.5,6.06K,-3.28%
"Mar 05, 2013",732,723,733.5,722.75,6.35K,1.24%
"Mar 04, 2013",723,724.25,730.5,715.25,8.02K,1.94%
"Mar 03, 2013",709.25,707.13,709.38,707.13,-,-2.07%
"Mar 01, 2013",724.25,719.5,726.5,716,14.20K,0.66%
"Feb 28, 2013",719.5,709.5,722,709.5,42.72K,1.41%
"Feb 27, 2013",709.5,705,711.25,702.5,117.89K,0.64%
"Feb 26, 2013",705,693.5,705.75,691.75,125.54K,1.66%
"Feb 25, 2013",693.5,690,695.5,687.5,110.97K,1.00%
"Feb 24, 2013",686.63,684.38,687.63,682.38,-,-0.53%
"Feb 22, 2013",690.25,692,697.75,690,121.67K,-0.07%
"Feb 21, 2013",690.75,700,701.25,690,137.03K,-1.39%
"Feb 20, 2013",700.5,696.75,701.5,693.25,140.77K,0.76%
"Feb 19, 2013",695.25,701,703.25,691,126.56K,-0.50%
"Feb 15, 2013",698.75,695,703.25,694,126.66K,0.58%
"Feb 14, 2013",694.75,695.75,699.25,690,133.47K,-0.11%
"Feb 13, 2013",695.5,696.5,701,687.25,187.13K,-0.11%
"Feb 12, 2013",696.25,702.25,703.25,691.5,202.09K,-0.85%
"Feb 11, 2013",702.25,709,713.75,701,185.56K,-0.71%
"Feb 10, 2013",707.25,708.88,708.88,706.63,-,-0.25%
"Feb 08, 2013",709,710.5,720.75,706.75,244.57K,-0.25%
"Feb 07, 2013",710.75,721.25,722.25,710,182.49K,-1.63%
"Feb 06, 2013",722.5,729.25,729.5,720.5,117.53K,-0.89%
"Feb 05, 2013",729,734,735,724,138.90K,-0.72%
"Feb 04, 2013",734.25,738.5,741.75,730.75,102.03K,-0.44%
"Feb 03, 2013",737.5,738.88,738.88,736.75,-,0.20%
"Feb 01, 2013",736,740.25,746.25,735,159.08K,-0.61%
"Jan 31, 2013",740.5,739.25,744.5,734.25,163.80K,0.03%
"Jan 30, 2013",740.25,729,741,725.5,152.25K,1.47%
"Jan 29, 2013",729.5,728.5,732.5,727.5,109.08K,0.03%
"Jan 28, 2013",729.25,722.75,729.75,719,101.03K,0.83%
"Jan 27, 2013",723.25,722.5,724.38,720.63,-,0.35%
"Jan 25, 2013",720.75,725,727.5,717.5,110.65K,-0.48%
"Jan 24, 2013",724.25,720.25,726,714.5,128.86K,0.49%
"Jan 23, 2013",720.75,728,730.5,719.25,118.85K,-1.06%
"Jan 22, 2013",728.5,730.25,734.75,726.25,104.38K,0.15%
"Jan 20, 2013",727.38,727.38,727.38,727.38,-,-0.02%
"Jan 18, 2013",727.5,724.5,729.5,723,134.68K,0.41%
"Jan 17, 2013",724.5,731.25,734,722.5,114.28K,-0.92%
"Jan 16, 2013",731.25,730,735,724.5,155.13K,0.10%
"Jan 15, 2013",730.5,723.5,734.5,722,175.27K,0.90%
"Jan 14, 2013",724,713.75,726.75,713,173.52K,0.61%
"Jan 13, 2013",719.63,714,719.63,713.5,-,1.53%
"Jan 11, 2013",708.75,698.5,723.75,686.25,305.61K,1.43%
"Jan 10, 2013",698.75,694.75,700.5,694.5,134.03K,0.65%
"Jan 09, 2013",694.25,688,696,686.5,115.57K,0.80%
"Jan 08, 2013",688.75,685.5,694.5,683.75,122.41K,0.47%
"Jan 07, 2013",685.5,680.5,690,678,116.84K,0.57%
"Jan 06, 2013",681.63,680.75,682.63,679.38,-,0.20%
"Jan 04, 2013",680.25,688,692.25,679.5,126.51K,-1.31%
"Jan 03, 2013",689.25,690.75,694.75,685,108.07K,-0.22%
"Jan 02, 2013",690.75,706.25,707.25,687.75,110.79K,-1.07%
"Dec 31, 2012",698.25,694,701.5,689.25,62.12K,0.74%
"Dec 30, 2012",693.13,694.13,694.13,692.88,-,-0.13%
"Dec 28, 2012",694,691.75,696.25,688.75,62.76K,0.36%
"Dec 27, 2012",691.5,693.25,695.5,689.25,64.28K,-0.25%
"Dec 26, 2012",693.25,705,706.25,692.25,59.32K,-1.56%
"Dec 24, 2012",704.25,703,707.25,700.5,21.07K,0.05%
"Dec 23, 2012",703.88,703.13,706.13,703.13,-,0.27%
"Dec 21, 2012",702,697,704.75,696.75,67.20K,0.79%
"Dec 20, 2012",696.5,704,705,687.5,160.19K,-0.92%
"Dec 19, 2012",703,721.25,723,701.5,158.53K,-2.36%
"Dec 18, 2012",720,724,725.75,715.25,83.59K,-0.55%
"Dec 17, 2012",724,732,734.75,721.25,85.03K,-0.99%
"Dec 16, 2012",731.25,732.63,734.63,730.13,-,1.74%
"Dec 14, 2012",718.75,711.5,720,710.25,0.78K,0.91%
"Dec 13, 2012",712.25,721,724,709.25,2.35K,-1.21%
"Dec 12, 2012",721,724.25,727.25,716.25,2.34K,-0.45%
"Dec 11, 2012",724.25,727,731.25,720,3.07K,-0.34%
"Dec 10, 2012",726.75,731,732.25,721,3.98K,-0.90%
"Dec 09, 2012",733.38,735.13,736.13,733.13,-,0.09%
"Dec 07, 2012",732.75,748,749,731.5,4.65K,-2.01%
"Dec 06, 2012",747.75,752.75,753.5,744.5,3.38K,-0.73%
"Dec 05, 2012",753.25,747,754.75,745.5,8.85K,0.90%
"Dec 04, 2012",746.5,749,751.5,741,8.86K,-0.33%
"Dec 03, 2012",749,752,759,744.25,12.17K,-0.61%
"Dec 02, 2012",753.63,753.63,753.63,753.63,-,0.75%
"Nov 30, 2012",748,752.5,752.5,742,44.92K,-0.47%
"Nov 29, 2012",751.5,759,763,751,128.07K,-1.15%
"Nov 28, 2012",760.25,758.75,763.25,754.75,111.67K,0.03%
"Nov 27, 2012",760,746.5,760.25,746.5,142.39K,1.71%
"Nov 26, 2012",747.25,744.75,753,741.75,133.41K,-0.12%
"Nov 25, 2012",748.13,748.75,749.38,746.25,-,0.35%
"Nov 23, 2012",745.5,746.25,749,743.25,62.19K,0.61%
"Nov 21, 2012",741,743,747,738,108.01K,-0.30%
"Nov 20, 2012",743.25,738.75,747.25,734.25,145.85K,0.61%
"Nov 19, 2012",738.75,726.5,741.25,726.25,156.75K,1.37%
"Nov 18, 2012",728.75,726.25,729.5,726.25,-,0.24%
"Nov 16, 2012",727,721.25,729.75,711,162.45K,0.80%
"Nov 15, 2012",721.25,725.75,727.75,720.25,112.56K,-0.62%
"Nov 14, 2012",725.75,723,729.25,720.25,153.65K,0.31%
"Nov 13, 2012",723.5,717.5,725.75,710.5,232.44K,0.77%
"Nov 12, 2012",718,736.75,743.5,712.5,260.97K,-2.76%
"Nov 11, 2012",738.38,736.63,739.88,736.38,-,-0.05%
"Nov 09, 2012",738.75,741,755,733.5,260.27K,-0.34%
"Nov 08, 2012",741.25,744.5,748,740.5,154.25K,-0.40%
"Nov 07, 2012",744.25,740.5,751.75,734,179.05K,0.44%
"Nov 06, 2012",741,735.5,741.5,735.5,118.11K,0.75%
"Nov 05, 2012",735.5,737.5,745,733,123.79K,-0.59%
"Nov 04, 2012",739.88,737.75,741,736.63,-,0.05%
"Nov 02, 2012",739.5,750,751.5,736,175.13K,-1.53%
"Nov 01, 2012",751,755.5,763.25,750,161.18K,-0.63%
"Oct 31, 2012",755.75,741.75,757.75,741.75,180.26K,1.89%
"Oct 30, 2012",741.75,737.25,743.75,736,105.87K,0.64%
"Oct 29, 2012",737,737,746,732.5,86.08K,0.26%
"Oct 28, 2012",735.13,736.88,737.63,735.13,-,-0.36%
"Oct 26, 2012",737.75,742,744.75,737,112.04K,-0.57%
"Oct 25, 2012",742,753.5,757.5,740.75,147.41K,-1.66%
"Oct 24, 2012",754.5,756,763.5,751.5,157.21K,-0.20%
"Oct 23, 2012",756,761,762.5,749.5,130.33K,-0.69%
"Oct 22, 2012",761.25,761,767,758.75,81.10K,0.08%
"Oct 21, 2012",760.63,761,762.38,759,-,-0.11%
"Oct 19, 2012",761.5,760.75,769,758.25,138.75K,0.10%
"Oct 18, 2012",760.75,745.25,762,744.5,141.24K,2.05%
"Oct 17, 2012",745.5,738,746.25,736.25,81.08K,0.98%
"Oct 16, 2012",738.25,737.75,745.25,735,105.94K,0.14%
"Oct 15, 2012",737.25,751.5,751.5,732.5,123.03K,-0.99%
"Oct 14, 2012",744.63,751.88,751.88,743.25,-,-1.08%
"Oct 12, 2012",752.75,772,772.75,749.5,148.85K,-2.65%
"Oct 11, 2012",773.25,736.5,776,733.75,249.95K,4.95%
"Oct 10, 2012",736.75,742,743.5,732.25,120.75K,-0.71%
"Oct 09, 2012",742,741.75,748.5,740.25,94.82K,0.00%
"Oct 08, 2012",742,747,748,740,93.17K,-0.40%
"Oct 07, 2012",745,747.63,747.63,742.63,-,-0.40%
"Oct 05, 2012",748,756.5,758.25,746.25,107.83K,-1.19%
"Oct 04, 2012",757,756.5,767.5,753,115.90K,0.03%
"Oct 03, 2012",756.75,757.75,763.5,747,172.28K,-0.20%
"Oct 02, 2012",758.25,756.5,760,746,132.14K,0.20%
"Oct 01, 2012",756.75,760.25,768.5,751.5,169.21K,-0.79%
"Sep 30, 2012",762.75,760.38,767.88,758.75,-,0.86%
"Sep 28, 2012",756.25,716.5,756.25,705,220.63K,5.58%
"Sep 27, 2012",716.25,725,726.75,711.5,166.28K,-1.17%
"Sep 26, 2012",724.75,743.25,744.75,722.5,167.92K,-2.55%
"Sep 25, 2012",743.75,743.5,749.25,739,89.28K,-0.13%
"Sep 24, 2012",744.75,746.75,751.25,736.25,118.91K,-0.37%
"Sep 23, 2012",747.5,746.88,751.13,746.63,-,-0.10%
"Sep 21, 2012",748.25,745.5,754.5,744.5,128.16K,0.30%
"Sep 20, 2012",746,755,757.5,739,161.68K,-1.39%
"Sep 19, 2012",756.5,740.25,759.25,739.5,141.54K,2.23%
"Sep 18, 2012",740,748.25,754,739,172.65K,-1.07%
"Sep 17, 2012",748,780.75,781,747,160.25K,-3.59%
"Sep 16, 2012",775.88,780.63,780.63,775.38,-,-0.21%
"Sep 14, 2012",777.5,776.5,792,775.5,0.39K,0.10%
"Sep 13, 2012",776.75,768.25,778,766.25,1.12K,0.75%
"Sep 12, 2012",771,782.5,786.25,761.5,1.61K,-1.44%
"Sep 11, 2012",782.25,781,786,778.25,2.09K,0.16%
"Sep 10, 2012",781,793.5,800.75,779,2.69K,-2.02%
"Sep 09, 2012",797.13,798.13,799.38,793.63,-,0.27%
"Sep 07, 2012",795,795,801.25,790,3.00K,-0.28%
"Sep 06, 2012",797.25,792,800.25,787.25,3.78K,0.95%
"Sep 05, 2012",789.75,805.5,807.25,789,8.44K,-2.14%
"Sep 04, 2012",807,805,818.25,800,4.71K,0.53%
"Aug 31, 2012",802.75,811,813.75,796,12.64K,-1.08%
"Aug 30, 2012",811.5,810.75,819,807,51.00K,0.15%
"Aug 29, 2012",810.25,789.75,812,787.75,53.93K,2.63%
"Aug 28, 2012",789.5,795,798.75,788.25,57.01K,-0.63%
"Aug 27, 2012",794.5,806.25,811,794,40.55K,-2.37%
"Aug 26, 2012",813.75,813.38,815.63,808.88,-,1.43%
"Aug 24, 2012",802.25,808.5,817,800,56.73K,-0.80%
"Aug 23, 2012",808.75,829.5,833.75,805,71.18K,-2.59%
"Aug 22, 2012",830.25,830.25,834,822.75,59.19K,-0.12%
"Aug 21, 2012",831.25,814.75,832.5,813.5,56.27K,1.96%
"Aug 20, 2012",815.25,799,817.5,798.75,65.49K,1.56%
"Aug 19, 2012",802.75,799.5,804.63,799.25,-,0.53%
"Aug 17, 2012",798.5,796,804.5,793.5,57.49K,0.09%
"Aug 16, 2012",797.75,793.5,801,789.5,53.11K,0.47%
"Aug 15, 2012",794,780,796.25,778,83.10K,1.83%
"Aug 14, 2012",779.75,784.75,790.5,777.75,53.70K,-0.38%
"Aug 13, 2012",782.75,799,804.5,776.75,122.37K,-1.94%
"Aug 12, 2012",798.25,799.13,804.5,795.88,-,-0.22%
"Aug 10, 2012",800,817.5,843.75,799.25,138.20K,-2.23%
"Aug 09, 2012",818.25,810,826,810,113.78K,0.93%
"Aug 08, 2012",810.75,795.25,812,787.75,99.52K,1.85%
"Aug 07, 2012",796,801,807.25,792.25,82.50K,-0.87%
"Aug 06, 2012",803,803.25,807.75,793,58.54K,-0.05%
"Aug 05, 2012",803.38,803.13,806.38,793.25,-,-0.82%
"Aug 03, 2012",810,794,817.5,787,61.33K,2.02%
"Aug 02, 2012",794,803,808.5,784.25,68.54K,-0.81%
"Aug 01, 2012",800.5,806.5,818,782.25,84.27K,-0.74%
"Jul 31, 2012",806.5,819,825,805.25,76.76K,-1.65%
"Jul 30, 2012",820,801,823,799.75,65.04K,0.88%
"Jul 29, 2012",812.88,801.38,814.88,799.88,-,1.80%
"Jul 27, 2012",798.5,781.25,801,776.5,61.02K,2.21%
"Jul 26, 2012",781.25,790.5,799.5,776.25,67.84K,-1.67%
"Jul 25, 2012",794.5,790,805.75,781.75,76.02K,0.57%
"Jul 24, 2012",790,814,815.5,774,83.14K,-2.95%
"Jul 23, 2012",814,823,824,795.25,74.14K,-0.53%
"Jul 22, 2012",818.38,823.13,823.75,813.38,-,-0.74%
"Jul 20, 2012",824.5,806.75,828.75,799.5,112.77K,2.07%
"Jul 19, 2012",807.75,793,816.75,790.25,104.66K,1.60%
"Jul 18, 2012",795,780,797,763.5,91.95K,1.99%
"Jul 17, 2012",779.5,790,796.5,767,86.97K,0.35%
"Jul 16, 2012",776.75,750,780.5,749.25,86.53K,1.35%
"Jul 15, 2012",766.38,749.88,767.63,749.75,-,1.41%
"Jul 13, 2012",755.75,781,794,754,1.09K,-2.01%
"Jul 12, 2012",771.25,757.75,782.75,750,2.49K,2.73%
"Jul 11, 2012",750.75,760.5,785.25,732.25,3.85K,-1.35%
"Jul 10, 2012",761,773.5,778,757.5,3.97K,-1.84%
"Jul 09, 2012",775.25,751.25,786.75,751.25,4.32K,8.64%
"Jul 08, 2012",713.63,709.63,718.38,709.63,-,-3.99%
"Jul 06, 2012",743.25,764.5,766,732,5.22K,-3.22%
"Jul 05, 2012",768,735,776.75,732.5,8.33K,6.85%
"Jul 03, 2012",718.75,702.5,724,698,6.08K,3.79%
"Jul 02, 2012",692.5,682,696,679.75,7.75K,5.36%
"Jul 01, 2012",657.25,627.5,657.38,627.5,-,-2.27%
"Jun 29, 2012",672.5,653,676.25,650,29.44K,3.14%
"Jun 28, 2012",652,649.25,663,644,79.78K,0.38%
"Jun 27, 2012",649.5,645.5,670,641.25,84.51K,0.54%
"Jun 26, 2012",646,633.75,652.5,629.5,115.94K,2.38%
"Jun 25, 2012",631,602.75,631,602.75,113.32K,10.15%
"Jun 24, 2012",572.88,565.88,573.25,565.88,-,-3.07%
"Jun 22, 2012",591,589,600.5,588,110.74K,0.77%
"Jun 21, 2012",586.5,610,611.5,586.5,159.27K,-4.13%
"Jun 20, 2012",611.75,610.5,616.75,605,112.77K,-0.12%
"Jun 19, 2012",612.5,602.75,617,600.25,140.80K,2.17%
"Jun 18, 2012",599.5,584.75,607.25,576.25,136.34K,2.57%
"Jun 17, 2012",584.5,583,584.88,583,-,0.86%
"Jun 15, 2012",579.5,600,605,579.25,153.42K,-3.66%
"Jun 14, 2012",601.5,592,608.5,591.75,144.14K,1.52%
"Jun 13, 2012",592.5,582.25,602,575.5,214.59K,1.46%
"Jun 12, 2012",584,595,599,575.5,153.11K,-1.35%
"Jun 11, 2012",592,598.5,603.75,588.75,139.08K,-1.29%
"Jun 10, 2012",599.75,598.75,600.5,598.5,-,0.29%
"Jun 08, 2012",598,593,605.5,585.25,155.16K,0.67%
"Jun 07, 2012",594,585.75,601.5,584.5,161.00K,1.32%
"Jun 06, 2012",586.25,569.25,586.5,569,129.37K,3.30%
"Jun 05, 2012",567.5,568,575.75,560.5,155.72K,-0.09%
"Jun 04, 2012",568,560.25,569.5,557.75,91.84K,1.56%
"Jun 03, 2012",559.25,560.13,560.38,559.25,-,1.41%
"Jun 01, 2012",551.5,557.75,579.5,551,177.03K,-0.68%
"May 31, 2012",555.25,560,564,553.75,153.34K,-0.76%
"May 30, 2012",559.5,563.75,568.25,553.5,148.99K,-0.53%
"May 29, 2012",562.5,580,583.75,557,177.67K,-2.77%
"May 25, 2012",578.5,583,589.5,573.25,147.04K,0.00%
"May 24, 2012",578.5,605.25,609,576.75,184.18K,-4.14%
"May 23, 2012",603.5,601.25,611,588.5,165.57K,1.09%
"May 22, 2012",597,629,634.75,595,188.94K,-5.69%
"May 21, 2012",633,638.25,644.5,628.75,128.31K,-1.04%
"May 20, 2012",639.63,640.13,640.5,638.38,-,0.65%
"May 18, 2012",635.5,622.75,638.5,619.5,167.43K,1.68%
"May 17, 2012",625,619,626.5,616,131.64K,0.81%
"May 16, 2012",620,597,620.75,590.75,153.38K,3.81%
"May 15, 2012",597.25,582.5,597.75,581.5,113.59K,-1.77%
"May 14, 2012",608,616,624.5,608.5,0.35K,4.00%
"May 13, 2012",584.63,582.13,585.75,581.25,-,-3.84%
"May 11, 2012",608,626,629.5,600,1.77K,-2.80%
"May 10, 2012",625.5,647.25,652.5,621,1.54K,-2.46%
"May 09, 2012",641.25,666.5,666.75,639.75,1.29K,-3.72%
"May 08, 2012",666,669.25,685.75,664.25,3.09K,0.15%
"May 07, 2012",665,663.25,669.75,658.75,4.52K,7.41%
"May 06, 2012",619.13,615.88,619.25,615.88,-,-6.51%
"May 04, 2012",662.25,652,674,647.25,4.70K,1.77%
"May 03, 2012",650.75,645.25,654,640,3.67K,1.32%
"May 02, 2012",642.25,659,659,640.25,6.91K,-2.65%
"May 01, 2012",659.75,659.25,665.5,651,13.60K,-0.08%
"Apr 30, 2012",660.25,652.25,662,644,27.35K,5.07%
"Apr 29, 2012",628.38,625.13,628.38,625.13,-,-3.77%
"Apr 27, 2012",653,625.25,655.5,624.25,88.00K,4.65%
"Apr 26, 2012",624,614,627,609.75,104.60K,2.13%
"Apr 25, 2012",611,617.25,627.25,610.5,101.00K,-1.17%
"Apr 24, 2012",618.25,622.25,632,615.5,92.63K,-0.68%
"Apr 23, 2012",622.5,613.25,622.5,610.25,73.63K,3.21%
"Apr 22, 2012",603.13,603.38,603.38,600.13,-,-1.53%
"Apr 20, 2012",612.5,621,628.5,609.5,102.92K,-1.37%
"Apr 19, 2012",621,603.75,623,603.5,104.32K,3.20%
"Apr 18, 2012",601.75,617,618.25,599.5,184.23K,-2.43%
"Apr 17, 2012",616.75,623,628,615.75,122.02K,-1.04%
"Apr 16, 2012",623.25,626.75,629,621,125.99K,-0.36%
"Apr 15, 2012",625.5,626.63,626.88,623.38,-,-0.60%
"Apr 13, 2012",629.25,640,641.75,624.25,187.48K,-1.29%
"Apr 12, 2012",637.5,637,644.5,636.5,191.73K,0.24%
"Apr 11, 2012",636,636.5,639.75,630.75,183.53K,0.20%
"Apr 10, 2012",634.75,649.5,653.75,634.5,235.17K,-2.20%
"Apr 09, 2012",649,656,664.25,648.5,150.88K,-2.02%
"Apr 08, 2012",662.38,655.88,663.63,655.88,-,0.63%
"Apr 05, 2012",658.25,657,663.25,654.75,130.48K,0.23%
"Apr 04, 2012",656.75,661,663.75,650.75,158.82K,-0.23%
"Apr 03, 2012",658.25,654,666,652,185.19K,0.50%
"Apr 02, 2012",655,649.5,659.5,646.5,213.27K,0.10%
"Apr 01, 2012",654.38,649.13,654.88,648.88,-,1.61%
"Mar 30, 2012",644,605,644,604,223.68K,6.62%
"Mar 29, 2012",604,620.25,623.5,603,215.04K,-2.62%
"Mar 28, 2012",620.25,630.5,634.75,619,191.25K,-1.66%
"Mar 27, 2012",630.75,638,644.5,630.5,157.25K,-1.10%
"Mar 26, 2012",637.75,646.25,656,637.25,178.91K,-0.64%
"Mar 25, 2012",641.88,646.75,647.25,641.88,-,-0.72%
"Mar 23, 2012",646.5,645.5,652,642.25,102.99K,0.31%
"Mar 22, 2012",644.5,643.5,647.5,636.75,127.94K,0.39%
"Mar 21, 2012",642,647.25,651,641.5,135.89K,-0.85%
"Mar 20, 2012",647.5,663.25,663.5,643.25,188.01K,-2.41%
"Mar 19, 2012",663.5,673,675.75,662,114.88K,-1.72%
"Mar 18, 2012",675.13,673.13,675.38,673.13,-,0.32%
"Mar 16, 2012",673,668,673.75,665.75,124.65K,0.60%
"Mar 15, 2012",669,658.75,673,658,171.30K,-0.07%
"Mar 14, 2012",669.5,672.25,678,665,1.83K,-0.67%
"Mar 13, 2012",674,670.25,678.5,668.5,1.89K,0.37%
"Mar 12, 2012",671.5,653,673,652.5,2.51K,4.33%
"Mar 11, 2012",643.63,644.25,644.25,641.88,-,-1.59%
"Mar 09, 2012",654,644.75,660.75,642,1.45K,1.40%
"Mar 08, 2012",645,643,650,639.25,5.70K,0.19%
"Mar 07, 2012",643.75,657.75,659.5,642.25,5.37K,-2.17%
"Mar 06, 2012",658,665.5,666,656,6.83K,-1.24%
"Mar 05, 2012",666.25,659,671,655.5,10.01K,1.10%
"Mar 02, 2012",659,653,660,648,14.15K,0.80%
"Mar 01, 2012",653.75,655.75,657.5,649.5,18.08K,-0.42%
"Feb 29, 2012",656.5,653,659,651.25,48.75K,0.46%
"Feb 28, 2012",653.5,642.5,654,642,117.50K,1.40%
"Feb 27, 2012",644.5,638.5,645.75,633,146.78K,0.59%
"Feb 24, 2012",640.75,638.5,641.5,634.5,116.01K,0.20%
"Feb 23, 2012",639.5,638.25,643.5,633.25,145.32K,0.20%
"Feb 22, 2012",638.25,630,639.5,625.75,159.55K,1.39%
"Feb 21, 2012",629.5,643.25,645,625.25,201.44K,-1.91%
"Feb 17, 2012",641.75,635.5,646.75,635.25,148.47K,0.86%
"Feb 16, 2012",636.25,627,637,621.75,185.50K,1.48%
"Feb 15, 2012",627,633.5,638.5,625.25,171.77K,-1.03%
"Feb 14, 2012",633.5,639,640.5,631.5,193.53K,-0.94%
"Feb 13, 2012",639.5,634.5,643.5,632.75,220.98K,1.23%
"Feb 10, 2012",631.75,636.5,638.75,628.25,162.80K,-0.82%
"Feb 09, 2012",637,641.75,652,632.75,249.28K,-0.86%
"Feb 08, 2012",642.5,642,648.75,632,226.02K,0.04%
"Feb 07, 2012",642.25,643,645,639.25,168.54K,-0.31%
"Feb 06, 2012",644.25,641,648.5,639.25,124.19K,-0.04%
"Feb 03, 2012",644.5,642.5,646.5,638,127.34K,0.23%
"Feb 02, 2012",643,641.75,647,634.25,165.10K,0.16%
"Feb 01, 2012",642,639,650,638,165.56K,0.47%
"Jan 31, 2012",639,632.25,642,631,213.39K,1.15%
"Jan 30, 2012",631.75,639.5,642.75,627.5,145.76K,-1.56%
"Jan 27, 2012",641.75,633.5,642.25,631,142.34K,1.14%
"Jan 26, 2012",634.5,634.25,645.75,633.25,188.12K,0.00%
"Jan 25, 2012",634.5,629.5,638,625.5,181.60K,0.67%
"Jan 24, 2012",630.25,619.5,636,614.5,218.95K,1.65%
"Jan 23, 2012",620,613.5,621.25,612,163.20K,1.39%
"Jan 20, 2012",611.5,606,613.75,601.25,145.65K,0.91%
"Jan 19, 2012",606,594,607,593.75,185.39K,2.11%
"Jan 18, 2012",593.5,605.25,606.5,592.5,196.01K,-1.74%
"Jan 17, 2012",604,608.75,608.75,602,142.02K,0.75%
"Jan 13, 2012",599.5,608.5,614.75,598.5,203.51K,-1.96%
"Jan 12, 2012",611.5,651,659.5,611.5,147.20K,-6.14%
"Jan 11, 2012",651.5,651.5,655.5,646,189.87K,-0.08%
"Jan 10, 2012",652,651.5,657.5,648,151.82K,0.00%
"Jan 09, 2012",652,643,663,642.75,178.66K,1.32%
"Jan 06, 2012",643.5,642,649.5,640.25,138.31K,0.00%
"Jan 05, 2012",643.5,658,659.75,639.5,184.87K,-2.28%
"Jan 04, 2012",658.5,658,661.75,653.5,142.01K,0.00%
"Jan 03, 2012",658.5,662,664.25,653,158.65K,1.76%
"Jan 02, 2012",647.13,647.13,647.13,647.13,-,0.10%
"Dec 30, 2011",646.5,637.25,648.5,635.25,90.62K,1.33%
"Dec 29, 2011",638,640,645.75,635.25,99.96K,-0.70%
"Dec 28, 2011",642.5,632,646.25,630.25,117.49K,1.46%
"Dec 27, 2011",633.25,625,636.75,624.75,91.82K,2.12%
"Dec 26, 2011",620.13,620.13,620.13,620.13,-,0.00%
"Dec 25, 2011",620.13,620.13,620.13,620.13,-,0.10%
"Dec 23, 2011",619.5,616.25,621.75,614.25,67.76K,0.32%
"Dec 22, 2011",617.5,615.5,625,611.5,122.67K,0.16%
"Dec 21, 2011",616.5,606,619,601,116.72K,1.57%
"Dec 20, 2011",607,600,608.5,596.25,108.19K,1.00%
"Dec 19, 2011",601,586.25,604,584.25,146.07K,3.09%
"Dec 16, 2011",583,578.5,587.5,577.5,115.01K,0.69%
"Dec 15, 2011",579,580.75,584,576.25,131.72K,-0.17%
"Dec 14, 2011",580,588.25,590.75,577,0.47K,-1.44%
"Dec 13, 2011",588.5,585.75,592,583.5,2.56K,0.51%
"Dec 12, 2011",585.5,584,588.5,576.5,2.34K,-1.33%
"Dec 11, 2011",593.38,593.38,593.38,593.38,-,1.35%
"Dec 09, 2011",585.5,589,593,576.25,2.34K,-0.76%
"Dec 08, 2011",590,582,591.5,575,2.78K,1.33%
"Dec 07, 2011",582.25,586,588.75,578.25,3.38K,-0.51%
"Dec 06, 2011",585.25,580.25,586,570,7.53K,0.86%
"Dec 05, 2011",580.25,588.25,593.75,580,8.57K,-1.07%
"Dec 02, 2011",586.5,595.5,598.25,585.25,15.52K,-1.39%
"Dec 01, 2011",594.75,602,606,590.75,19.07K,-1.08%
"Nov 30, 2011",601.25,597.75,609.75,588.25,50.38K,0.54%
"Nov 29, 2011",598,591.75,605.5,588.25,178.80K,1.06%
